label,tweet
1," &#128514;&#128557; I just remember that same bitch said she liked my hair then asked ""is it yours?"" Smfh #wut #yes ..."
2," at the Benghazi ""hearings"" that proved nothing other than Republicans only care about taking down PBO. #foxnews #teabaggers"
2,L there's a talking monkey live on the internet! Will wonders never cease?
1,OL what bitches yea go get the bouncer we were eye ballin' your clearly pussy ass
2,"OLOLOL   Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting"
0,RG ass nigguh
1,"SU got a lot of thirsty, muching, nasty hoes. Football team stay running thru yall meal ticket wanting hoes lol"
2,"at Zihni Ozdil met rust jullie gemene trollen, hoe durven jullie zijn mening in twijfel te nemen! Zijn zegje is wet en*kuch**kuch*. .water"
1,adies  if your head game better than your pussy
1,adies love a real nicca
1,adies remember other women (including your friends) are trifling you speak TOO great about your nigga other bitches WILL try him smh lol
1,adies you are not a hoe if you fucked on the first night. Don't let these lonely bitches lie to you.
1,"adies, do y'all shave/wax before visiting ur OBGYN or let it grow out @ because u don't wanna seem like a hoe?"
1,adies... LMaooo. . &#171;  if your pussy better than your personality.&#187;
1,ady next to me gon say her cooch is itching &amp; burning she thinks she got a uti. No bitch that's something else down there
2,akers are a purple and yellow garbage can
0,akers are trash right now.
2,akers fans will feel the pain the Yankees fans are feeling today at the end of basketball season.
1,amar Odom is such a little bitch. It's pathetic.
1,"ame mcs still let hoes in stilettos play them those hoes nothin
 
To us we aint pimps but they still cant press this average "
1,ame niggas trash.
1,"ame niggaz wait in line, wait for bitches, wait to create, wait for someone else to do shit for them."
1,ashontae a bad bitch times 3
1,ast night this bitch was talking bout she wanna smoke &amp; go to wingstop. &amp; I was the 1st person she thought about.. Who paying for all this?
1,ast time I wore the shirt I'm wearing today I fought a bitch. ( on no ratchet bs) but she yanked the fuck outta this shirt.
1,ast year I cuffed that bitch well now its ovaaaaaa
1,"sted year i cuffed that bitch , Well now its over !"
0,ate night phone convos with my hoomie that nigga a gook
1,t studio sessions.....bitch I got that work!!!!!!!!brickk.ent. ya bitch...ycg.night life http://t.co/ZRBdumJqu8
1,atina bitches only
1,aughin at all y'all bitches #SullyStyle http://t.co/C3n6vkD0
2,"aughing at my deck that they gave me, yellow and jesus stencils all over it"
1,aughing at these hoes #sexy #bomb #lebron #NotOkay
2,auren &amp; I ate candy we found on the floor during class we are trash
1,awd Jesus lets pray for these hoes &#128591;&#128079;&#128079;
1,"awd, I got so many enemies,,, bitches I don't even know .."
1,eBron bout to cry lil bitch
1,eVar Burton called Shatner a bitch lol.
1,"ean wit it, Rock wit it az niccas. Lol"
1,eap tall hoes in a single bound.
1,eave a nicca traumatized
2,eave it 2 #teabaggers 2 whine about infrastructure when they r the ones who won't pay for it. Waiting on god to fix it? #morningjoe
1,eave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house
1,eave it up to Ronson to make my ass laugh when I'm heated.... Fucking bitch ...
2,eave it up to me it would've been in the trash.... All of it.
1,eave the bitchen to bitches
1,ebron Warm up jacket full then a bitch
1,ebron gone dunk that hoe like that with ease
1,ebron is such a pussy.. always has to get picked up for cramps and shit
1,eft a nice little message in his inbox so he deleted the comment where he called me a bitch &#128514; these&#8230; http://t.co/qRUvCVNepv
1,eft my calc final singing I'm a boss ass bitch if that's any indication on how that went....
1,eft my last bitch along ain't no need for stressing &#128564;
1,eg day made me it's bitch.
2,egion of jig &#128557;&#128557;&#128557;
0,emme find out that bitch nigga talking shit
1,"ians all be like ""yo-ho and scissor me timbers!"""
1,esson: #NFL is 4 heterosexuals. Wat else do we need besides Michael Sam for us fags to get a clue. Breeders have their thing we have ours
1,t a bitch be a bitch n a hoe be a hoe!
1,et a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.
1,"t a bitch try and set me up , she gone be stuck between a rock nd dis mufuckin Glock! MY BITCH BAD SHE TERRIBLE &#128044;"
1,et a niggah try me
1,"et a nigguh try me , fuck around fuck around fuck around meet his daddy"
1,"et her be a hoe, why you stopping her?"
1,et him fuck his side hoes in peace smh   wish my boyfriend would respond to my texts :(
1,et me delete that for the little bitch Reports me to Mr.Olsen &#128514;
1,et me find out Floyd Mayweather is being a bitter bitch today all on the social networks..&#128514; #whohurtYOU
1,et me go on my block phase cause you hoes steady coming for me &#128299;&#128299;&#128299;
1,"et me see them titties bitch, ice cream."
1,e show you how that pussy work!!!!   Brian McKnight should have more accolades. His music is everything. EVERYTHING.
1,"et me tell yall....I had a glass of something sweet....this bitch brought me a full glass, im thinking its the same thing and start gulping"
1,et me text my hoes gm or sumpin
1,"et niggas hate, bitches loving it."
2,et the jig commence http://t.co/pqvJiEvqZa
1,et the niccas feel on her booty.. lmao  take her to the hood were they do most good
1,et them hoes be great  Y'all bitches be really reaching for the side-titty look
1,et these hoes be great &#9996;&#65039;
1,et these hoes be hoes. Thats all we know
2,et this white boy be ghetto&#127773;
1,et those bitches keep loving sosa
1,et's Go LA #support my niccas no matter what
2,et's be serious. Most fans/callers wanted to run heavily and dink and dunk. doesn't work great against a D you can't get extra yrds against
2,"et's cripple the vanity industry. How? Actually start liking who we are, and how we look."
2,'s go for the sweep!! #Yankees #SubwaySeries
2,et's just say the hotel I've been staying at isn't going to want this hand towel back. I had no idea I could turn 'em that shade of yellow.
1,et's not forget kim don't fight I kill hoes &#128514;
2,"'s play ""What will the ghetto white girl with neck tattoos in front of me buy.""
If you answered Cigarillo's...you've seen this episode b4"
1,et's run a train on this bitch
1,"et's see how this goes &#128527; lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol http://t.co/BHZRswkIY1"
2,ethal bird flu cocktail sent out of lab accidentally went unreported &#8211; CDC http://t.co/MO2m6q3xTt
2,ets finish strong Yankees
2,ets go #hoosiers #iubb &#127936; http://t.co/R6Te1dxP
1,go hoes!! Its sing a long time!! You know the words.... trust an believe meeeeee
1,ets these hoes be hoes thats all we know
1,ex Steele I know y'all know him he been knocking hoes off for years and moaning in the process http://t.co/iz75peY71Z
1,"ibertarians can be such pussies thought you believed in self defense, yet you want a peaceful revolution?"
0,iberty and justice for all   Go get me a sandwich nigger or I'll kill you
2,"ibs trash Saira Blair, an 18-year-old Republican who won a seat in the West Virginia legislature 
http://t.co/V01w8UamJy"
1,ife   I'm not giving these hoes free meals so they can go lay up with the dude they can't get over. Nope.
1,ife ain't nothin but bitches and money.
1,ife ain't shit but bitches &amp; money
1,ife aint nuthin but bitches and money #icecube #nwa
1,ife aint shit but bitches an money i pass that weed like i studied
1,ife aint shit but bitches and money
1,ife be my bitch and that hoe move when I say so &#128175; http://t.co/ezO2QUqVhu
1,ife comes at you fast   Guys today I found out that I'm a side hoe &#128533;&#128529;&#128530;
1,ife is a bitch but I appreciate her
1,ife is a bitch but every dog has its day
1,"ife is a bitch, but every dog has its day"
1,ife is a bitch.... but I appreciate her mayne.
1,ife is only unfair if you're a cunt
1,ife is too fuckin short for free bird
1,ife would be so much doper if you could order pussy like you do pizza
1,ife's a bitch &amp; then you die
1,ife's a bitch then you die- Tony
1,"ifes a bitch and then ya die, thats why we get high"
1,ight skin girls is the biggest hoes?
1,ght skin niccas always wanna try to be Ike Turner! Lol    only if u can take one back&#128514;&#128514;&#128514;
1,ight skin niggah &#128514;
1,ighting my pretty ass up w them yellow stars lls
1,ightskins and Spanish girls be acting like breaking niggas hearts is a necessity. Stop being cruel bitch
1,ightskins be like   Y'all got me fuck up I'm dicking down them young #PV18 bitches for there refund check I got to pay rent
1,"ke #Buddha gives a SHIT about #Obama or some other fuckin' NAZI FUCK #socialist #retard with a fuckin' #iphone. DON""T MAKE ME LAUGH&gt;"
1," , hoes ain't gone be satisfied until some more bodies come up missing in Hattiesburg .. Let me be the FIRST to tell you!!!"
2,"ike Baathists before them, #ISIS &amp; Al Qaeda supporters' rivalry is as absurd as their cause - battling for who's the more authentic Jihadi"
1,ke HELLO my feet were clearly on the back of the desk bitch!
1,ike I can't have niggas thinkin ho-tep talk time is apart of my party sets.
1,"ike I said... fuck a LeBron. His fan base, bandwagons, dick riders, &amp; loyal ass eaters. I don't like bitch niggas &amp; those that love one."
1,ke Nike bitch just do it!
1,ike a skinny model boney bitch
1,ike a woman to tell you what she wants you to do without sounding like a bossy demanding bitch.The art to that is sexy.
1,ike bad kids bitch we reckless.
1,ike bitch &#128171;
1,ike bitch that aint even attractive Smh
1,ike bitch y u ain't do that in the first place?
1,ike bitch you're a man. That means You don't show fear or pain. You be strong when others can't.
1,"ike damn hoe I gave you a chance when you was average, Why you aint beauty make over when we was together."
1,ike don't play with me bitch
1,ike freaky bitch but I fucks with her
1,"ike fucc I got into it wit my mama, ajay, the damn lunch lady, duddy, montea lowkey, &amp; some lit raggedy hoe &#128514;&#128557; all in one day"
1,ike god damn you dirty bitch
1,ike keke say real niggas got a heart too it just take a real bitch for him to show it
1,"ike lex so fine she can have all my hoes, imma make my husband by her a Lamborghini"
1,"ike literally after I'm done texting someone when I don't text back I slide the bitch to the left , I'd win that money"
1,"e my 3rd grade teacher used to say, ""you either eat pussy, or you are one. what's it gonna be?""  "
1,ike my momma said don't waste yo time on plzing des fake ass bitches and bum ass dudes cause they ain't gone get u nowhere but pregnant and
1,ike my twat
1,ike out of no where you've become an inconsiderate bitch and I'm BEYOND done with your shitty attitude #backup
1,ike real shit dude da closest nicca I done seen to AI
1,ike she got a death touch?   This bitch standing in front of me looking like rogue from the xmen
1,ike some nigga lie to bitches &amp; wonder why they go crazy ... That ain't me
1,ike stop being a bitch for 3.2 seconds.
1,ike that bitch Ernest or somebody
1,"ike the hoes when they lay w/ me.. Puppy eyes when I go, Sayin stay wit me"
1,"e the song French, ""got all the black bitches mad because my main bitch strawberry"" Lololol"
1,ike these nigguhs pussy there's no other thesis
1,"kka downtown bitch at a secondline!   Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3"
1,il 16 y/o in trouble for beatin a bitch showing the judge zero respect. Lol brooklyn niggas and they temper
2,il Kim really made herself trash smh &#128148;
1,il Wayne has fucked every bad bitch in the game
1,il bitch
1,il bitch ass
1,il bitch but her ass move &#128541;&#128540;&#128540;&#128540;
1,"l bitch coulda let me go, I was right by my house !"
1,il bitch dumb&#128514;&#128514;&#128514;
1,il bitch with enough ass &amp;&amp; a future &#128525;&#128536;
1,il cuz need to help a bitch out
1,il dumb ass bitch I ain't fucking with you
1,il hoe tweets on point
1,il riri sittin pretty while u bitches layin petty
1,il seaside hoes walkin to our side... For whaaat&#128514;
2,illy just tried to climb up a tree after a bird and completely failed oh my god &#128514;
1,ima fears change but yet wants to bitch about how much it sucks &#128529;
1,"en to her "" She curving you on the low "" What it mean if a girl thinks u have the hoes but u don't???"""
